stage,run_id,dataset,scene,n_views,init,split,downscale,background,depth_model,depth_align,sigma_rel,noise_corr_px,scale,shift,scale_jitter,shift_jitter,depth_kind,depth_lambda,iterations,sh_degree,seed,depth_sigma_rel,depth_noise_corr_px,depth_scale,depth_shift,depth_scale_jitter,depth_shift_jitter,depth_used,init_init,init_n_init_points,train_ids,eval_ids,n_train_views,n_eval_views,train_seconds,psnr_curve,scene_scale,n_gaussians,means_lr_final,psnr,ssim,lpips,unaligned_mae,unaligned_rmse,unaligned_absrel,unaligned_delta1,aligned_mae,aligned_rmse,aligned_absrel,aligned_delta1,chamfer_acc,chamfer_comp,chamfer,floater_frac,floater_count,n_opaque,wall_seconds,n_opacity_resets,prior_absrel,prior_mae,prior_rmse,prior_aligned_absrel,prior_coverage,init_sfm_n_points,depth_aligned_scale,depth_aligned_shift,depth_cache_hits,depth_cache_misses,depth_align_points,depth_align_points_min,n_eval_points
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__sigma_rel-0p4,blender,lego,3,depth,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,depth,25415,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,87.30370044708252,"[[500, 11.978381342577475], [1000, 13.170944377427684], [1500, 12.841080454427082], [2000, 12.65177262495843], [2500, 12.597644461087922], [3000, 12.569613608999106], [3500, 12.95119148202124], [4000, 12.880001115444085], [4500, 12.880631904738872], [5000, 12.848011613631844], [5500, 12.813042907832129], [6000, 12.775240765745771], [6500, 12.749764395601376], [7000, 12.715923874292558]]",4.5367010562599654,58474,7.258721690016551e-06,12.069194793322987,0.5562428200244903,0.4504013907909393,0.21876324929541885,0.3702435986120375,0.05940714783105275,0.9404644787754591,0.1912637332324579,0.2584570467371973,0.05236755060763521,0.990119097873621,0.27383481361908635,0.013493759008875499,0.14366428631398093,0.5245474293989862,10866,20715,106.53652334213257,2,0.3059035608468618,1.086326127867329,1.3541723029182624,0.07569394822721727,0.9942400377454871,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p05,blender,lego,3,depth,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,101.52357172966003,"[[500, 18.37444284975728], [1000, 18.418104817327162], [1500, 18.191880434451697], [2000, 18.072810279294895], [2500, 17.994240271359505], [3000, 17.904070220259765], [3500, 18.162219898147267], [4000, 18.047978778460056], [4500, 17.95048603154452], [5000, 17.858060790779895], [5500, 17.797363373629228], [6000, 17.749363820667128], [6500, 17.711196914106853], [7000, 17.66756349296081]]",4.5367010562599654,52999,7.258721690016551e-06,17.643718169147284,0.735732979774475,0.23349101543426515,0.07433025587762432,0.1259708862037796,0.020162514319006827,0.9986585970563104,0.07335176559168745,0.12229741900769495,0.019836582120702096,0.9987234045638389,0.025803852680829308,0.008780866538734302,0.017292359609781805,0.08289197561706806,1659,20014,112.47900795936584,2,0.03884048574091483,0.1378027547500681,0.17280926098729418,0.03397780569394762,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p1,blender,lego,3,depth,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,99.35558462142944,"[[500, 17.21261729474218], [1000, 17.44175650609383], [1500, 17.22763106376805], [2000, 17.037047792452313], [2500, 16.88531867044211], [3000, 16.74323640649318], [3500, 16.836136717614615], [4000, 16.652885732286126], [4500, 16.508976106407466], [5000, 16.3670595884376], [5500, 16.27263928930465], [6000, 16.167363478497695], [6500, 16.114698314591767], [7000, 16.054990129420958]]",4.5367010562599654,52403,7.258721690016551e-06,15.656201108095622,0.6775771737098694,0.30563417315483093,0.12013992615682487,0.18446315643047873,0.032879008169379303,0.9969779995000688,0.11774291109115467,0.17410636235322993,0.032034750726907785,0.9973153142016724,0.07630956557162054,0.01048712279701039,0.043398344184315464,0.17006012226544737,3366,19793,111.33314514160156,2,0.0776809713189132,0.2756055088954934,0.3456185212415542,0.05310602490052013,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p2,blender,lego,3,depth,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,depth,25546,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,105.50144910812378,"[[500, 14.586721082444468], [1000, 15.596211848438712], [1500, 15.226732112919455], [2000, 14.785987950136878], [2500, 14.408963455275757], [3000, 14.007385747042866], [3500, 13.876454885512528], [4000, 13.828321676991752], [4500, 13.815898349818934], [5000, 13.760953689611531], [5500, 13.744460979921994], [6000, 13.727052378066599], [6500, 13.708875586917195], [7000, 13.702551761127303]]",4.5367010562599654,158155,7.258721690016551e-06,13.281031607320132,0.5826646888256073,0.40873624801635744,0.2215731528697927,0.33878530195713585,0.060889035699328915,0.9449960155170133,0.1922812682819469,0.25967188192435364,0.052605541304222826,0.9919616490485591,0.3053968095798191,0.012637632480233597,0.15901722103002633,0.3326716041841643,8714,26194,123.05815434455872,2,0.15536194267021528,0.5512110179669237,0.6912370431839728,0.06816783614674084,1.0,,,,,,,,
stage3_noise,lego__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p4,blender,lego,3,depth,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,depth,25415,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,146.2064347267151,"[[500, 12.129946050337868], [1000, 13.382401005262752], [1500, 11.786378727443289], [2000, 10.263224359246212], [2500, 9.739440619471441], [3000, 9.58274232142344], [3500, 10.040869809761237], [4000, 10.128525736994344], [4500, 10.159439862677646], [5000, 10.177337775402545], [5500, 10.188066635321912], [6000, 10.179283060562028], [6500, 10.160028621355547], [7000, 10.151820091002921]]",4.5367010562599654,790586,7.258721690016551e-06,10.254768033380513,0.4794409227371216,0.4963834023475647,0.2892543837478862,0.5096158975895473,0.07853109993194496,0.900299747652072,0.22400320928151973,0.2952343597164373,0.06120941899325028,0.984767803171946,0.5216468960494146,0.01414465584174183,0.26789577594557823,0.5935909115267135,33231,55983,168.8275969028473,2,0.3059035608468618,1.086326127867329,1.3541723029182624,0.07569394822721727,0.9942400377454871,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p05,blender,lego,3,random,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.40523958206177,"[[500, 17.245939002364082], [1000, 17.63478861262155], [1500, 17.458679632084724], [2000, 17.36685587291794], [2500, 17.28420789197585], [3000, 17.195195772346576], [3500, 17.57822587675295], [4000, 17.454311567829762], [4500, 17.385881404191696], [5000, 17.33933950218237], [5500, 17.302810146674727], [6000, 17.273559279344234], [6500, 17.232722565301653], [7000, 17.202315129962706]]",4.5367010562599654,45437,7.258721690016551e-06,17.019008644539905,0.7136711311340332,0.2616756355762482,0.07763058670542387,0.13538909153776424,0.0208882094858375,0.9984189020149988,0.07918498705548496,0.13218543353211956,0.02134102049096591,0.9986440500935946,0.03479453760832364,0.009569723569974969,0.022182130589149307,0.13729366412968272,2778,20234,100.0159547328949,2,0.03884048574091483,0.1378027547500681,0.17280926098729418,0.03397780569394762,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p1,blender,lego,3,random,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.91269540786743,"[[500, 16.907126749308265], [1000, 17.35158473534393], [1500, 17.03024361127563], [2000, 16.828971668682726], [2500, 16.735117276509996], [3000, 16.621192914612983], [3500, 17.015312537684455], [4000, 16.88163857355123], [4500, 16.763015037764642], [5000, 16.667488057210612], [5500, 16.603558289151483], [6000, 16.543267021880652], [6500, 16.50198471899047], [7000, 16.467838215753886]]",4.5367010562599654,47065,7.258721690016551e-06,16.294707412552246,0.6949744105339051,0.27940436244010924,0.0920339207659201,0.15398679539153748,0.02479512166178404,0.9978185540755575,0.09292708824958996,0.14811781281714836,0.02505057828254254,0.9982782982651677,0.045490977607787426,0.010100612495523093,0.02779579505165526,0.18599150415138058,3853,20716,100.95209646224976,2,0.0776809713189132,0.2756055088954934,0.3456185212415542,0.05310602490052013,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p2,blender,lego,3,random,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.86740469932556,"[[500, 16.43480762420613], [1000, 16.66920621012057], [1500, 16.256989784465315], [2000, 16.04535474666947], [2500, 15.868797387835876], [3000, 15.69625690835114], [3500, 16.077355044275897], [4000, 15.858483953817172], [4500, 15.717413915895289], [5000, 15.589398269402896], [5500, 15.506870130243806], [6000, 15.43260866179379], [6500, 15.374468630983008], [7000, 15.328366545219415]]",4.5367010562599654,50590,7.258721690016551e-06,15.296934329188895,0.664698736667633,0.31509488582611084,0.12198511129812588,0.22179706063583862,0.03300397374688046,0.9944368709922603,0.12653527542652449,0.19759916065041933,0.03421695736651359,0.9964091127796277,0.07442246542364583,0.010813808285163111,0.04261813685440447,0.25084448343935073,5718,22795,101.32686591148376,2,0.15536194267021528,0.5512110179669237,0.6912370431839728,0.06816783614674084,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-absolute__depth_lambda-0p1__sigma_rel-0p4,blender,lego,3,random,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.69266819953918,"[[500, 16.096131673394645], [1000, 15.927622944695251], [1500, 15.559219420548622], [2000, 15.287188295818728], [2500, 14.806870369123022], [3000, 14.46198588280013], [3500, 14.626350761523781], [4000, 14.277767006732102], [4500, 14.001944265852686], [5000, 13.814293436049208], [5500, 13.689969458904253], [6000, 13.54392468293897], [6500, 13.470538348532932], [7000, 13.426890817473163]]",4.5367010562599654,57512,7.258721690016551e-06,13.591352211513236,0.6284153008460999,0.3501050567626953,0.15322653203829367,0.28372197292873763,0.04143985188867379,0.9880216976086957,0.15693441505089395,0.23284965830717563,0.04242804064266369,0.9941361747515913,0.13366643628820216,0.011367211707022469,0.0725168239976123,0.3145041085419453,8229,26165,101.6255612373352,2,0.3059035608468618,1.086326127867329,1.3541723029182624,0.07569394822721727,0.9942400377454871,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p05,blender,lego,3,random,fps,2,white,gt,gt,0.05,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.05,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,97.56753373146057,"[[500, 13.938881103425132], [1000, 15.733680413304754], [1500, 15.519699833732659], [2000, 15.403550614790074], [2500, 15.300342427665633], [3000, 15.195539037251928], [3500, 15.481615218714708], [4000, 15.335055344057404], [4500, 15.235354881835725], [5000, 15.15396511288737], [5500, 15.078209449133084], [6000, 15.011376301569223], [6500, 14.961256262480166], [7000, 14.91990266384355]]",4.5367010562599654,44869,7.258721690016551e-06,15.566219032809762,0.6763762664794922,0.30446342289447786,0.09889354623423921,0.16326119689171337,0.026699335843069966,0.9970450311856578,0.09986314596656222,0.15681183115973163,0.026934888534963015,0.9978140591131189,0.07060558687310318,0.010061128006041937,0.04033335743957256,0.22386043894203714,3978,17770,109.0352623462677,2,0.03884048574091483,0.1378027547500681,0.17280926098729418,0.03397780569394762,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p1,blender,lego,3,random,fps,2,white,gt,gt,0.1,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.1,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,97.42826581001282,"[[500, 14.53743260284454], [1000, 15.772812928252863], [1500, 15.484139498784167], [2000, 15.279722624185425], [2500, 15.082401283044765], [3000, 14.854739448569305], [3500, 15.063801926805883], [4000, 14.807445714747768], [4500, 14.624939032051618], [5000, 14.446858871745462], [5500, 14.299288180397326], [6000, 14.190131461726306], [6500, 14.097739289292786], [7000, 14.00910843259372]]",4.5367010562599654,51274,7.258721690016551e-06,14.560095407931637,0.6536037278175354,0.32339907944202423,0.12477544086971039,0.21760432930153314,0.03396390289205613,0.9947292806744685,0.13083150863443568,0.20101458091606883,0.03542990495748873,0.9956413723443006,0.08851077370536524,0.010809015788087873,0.04965989474672656,0.2832122131018978,5417,19127,108.90367317199707,2,0.0776809713189132,0.2756055088954934,0.3456185212415542,0.05310602490052013,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p2,blender,lego,3,random,fps,2,white,gt,gt,0.2,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.2,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,101.75580835342407,"[[500, 15.568180969108125], [1000, 15.827266772672935], [1500, 15.350333480008217], [2000, 14.956632842929219], [2500, 14.558930878400691], [3000, 14.00643111871851], [3500, 13.541078299875842], [4000, 13.209018657598772], [4500, 13.050489135281342], [5000, 12.978792902417297], [5500, 12.950725012982556], [6000, 12.956489799848956], [6500, 12.959968659877296], [7000, 12.959821419020848]]",4.5367010562599654,93518,7.258721690016551e-06,13.345712626319768,0.6179877710342407,0.3685280954837799,0.17931663499869954,0.2966518576319823,0.04859185924838053,0.9813919838424761,0.18252063970322957,0.257355326054623,0.04970056496289703,0.990045650381864,0.17931800059470004,0.011876032417247034,0.09559701650597353,0.3581915917843389,8929,24928,116.26928687095642,2,0.15536194267021528,0.5512110179669237,0.6912370431839728,0.06816783614674084,1.0,,,,,,,,
stage3_noise,lego__init-random__n_views-3__depth_kind-ssi__depth_lambda-0p1__sigma_rel-0p4,blender,lego,3,random,fps,2,white,gt,gt,0.4,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.4,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[0, 89, 32]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,129.09240317344666,"[[500, 15.171580564362497], [1000, 15.22528793722977], [1500, 14.401165964699507], [2000, 13.533945920911567], [2500, 12.652064153126187], [3000, 12.185761914157933], [3500, 12.081912366328273], [4000, 11.976539552730433], [4500, 11.828951513019708], [5000, 11.74568213286168], [5500, 11.717364727186538], [6000, 11.684494168685656], [6500, 11.65255972999078], [7000, 11.63955974321691]]",4.5367010562599654,405793,7.258721690016551e-06,12.466237004313427,0.5935781228542328,0.39862463116645813,0.2584682422656809,0.3936521104980948,0.069486317833186,0.9325877191137849,0.2152696280328712,0.2854934169109611,0.05847629725357804,0.9866196789804842,0.27689012820503933,0.013277820890478848,0.1450839745477591,0.462309149416893,20257,43817,146.0124270915985,2,0.3059035608468618,1.086326127867329,1.3541723029182624,0.07569394822721727,0.9942400377454871,,,,,,,,
stage3_perimage,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale_jitter-0p05,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.05,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.05,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,89.97955656051636,"[[500, 19.610158541026607], [1000, 19.477307353595616], [1500, 19.640128379260013], [2000, 19.59129885824582], [2500, 19.57188177971594], [3000, 19.57895803569035], [3500, 19.779759473815794], [4000, 19.749066585631304], [4500, 19.776845070822922], [5000, 19.816713332994826], [5500, 19.801920546266185], [6000, 19.79417196020694], [6500, 19.767529779193957], [7000, 19.749308721509962]]",4.306069181176648,35770,6.889710689883167e-06,16.97785612365932,0.77228280544281,0.2541878545284271,0.4116746236108003,0.6434032627727878,0.11003499752868258,0.8607098869228779,0.21682977405602036,0.27721065169601217,0.05726040000773181,0.9914373543485524,0.38641956023377677,0.020254665972262182,0.20333711310301947,0.8081925367691747,6649,8227,121.73385858535767,2,0.06224588875405138,0.2366980376202441,0.23799056315322176,2.0209903212561647e-08,1.0,,,,,,,,
stage3_perimage,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale_jitter-0p1,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.1,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.1,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,86.7680459022522,"[[500, 17.571929981655813], [1000, 17.66953521646263], [1500, 17.579763960740927], [2000, 17.536642700530095], [2500, 17.50146714589927], [3000, 17.486495983824113], [3500, 17.605547607284716], [4000, 17.58774009253321], [4500, 17.571371320748497], [5000, 17.58274799909378], [5500, 17.581503141770867], [6000, 17.590932328827662], [6500, 17.5863316660831], [7000, 17.57851708543319]]",4.306069181176648,28036,6.889710689883167e-06,15.1876202401844,0.7301305937767029,0.3112662106752396,0.6447324756693668,0.9262701885366724,0.16917199370869632,0.7590311806851191,0.2442276500503398,0.30521606846628707,0.06481352706145058,0.9873395439324726,0.45917160140379165,0.034738257170347626,0.24695492928706964,0.9464229435865111,9009,9519,121.94224429130554,2,0.12550664579083703,0.47772845585383544,0.48036608993250757,2.1713198626139282e-08,1.0,,,,,,,,
stage3_perimage,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale_jitter-0p2,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.2,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.2,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,87.99642157554626,"[[500, 17.264655378432394], [1000, 17.523139585032677], [1500, 17.37281649508222], [2000, 17.274823140631604], [2500, 17.25863290479874], [3000, 17.24521364601343], [3500, 17.235523488918894], [4000, 17.214182670893607], [4500, 17.19962223734016], [5000, 17.196249600556264], [5500, 17.196091722273458], [6000, 17.186428803865493], [6500, 17.193309806113618], [7000, 17.18289054312964]]",4.306069181176648,59584,6.889710689883167e-06,14.229518338081473,0.7054512655735016,0.365983230471611,1.0650995461185808,1.3150550898928108,0.283046437468214,0.4586768894422753,0.25457499669682926,0.3142711750134957,0.06771342445761543,0.986085771007443,0.6946050011647037,0.05302266455957863,0.37381383286214115,0.9806263742794319,16501,16827,136.63167309761047,2,0.25623360404425405,0.9772775626628761,0.9827865903829108,2.1917982015359883e-08,1.0,,,,,,,,
stage3_perimage,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale_jitter-0p4,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.4,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.4,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,88.99788427352905,"[[500, 15.95565045465425], [1000, 16.13519655151265], [1500, 16.030080950906886], [2000, 15.993816298334966], [2500, 15.996720393739354], [3000, 15.985639387611235], [3500, 16.07239831927921], [4000, 16.067436227139382], [4500, 16.071617858764213], [5000, 16.06134660284072], [5500, 16.05685189346931], [6000, 16.04579933487363], [6500, 16.04864677616409], [7000, 16.041396002126433]]",4.306069181176648,114661,6.889710689883167e-06,13.147794562605686,0.6985668969154358,0.3669686669111252,2.1830189948676777,2.6267487251821873,0.5787845862602673,0.303812067604324,0.2507175764477014,0.30870780406581366,0.06665035901827313,0.986023056586696,1.1220083112002275,0.2639961312816708,0.6930022212409491,0.9997500312460942,31996,32004,135.13561606407166,2,0.5430599205748837,2.079574141486942,2.0917316526103913,2.392308950105796e-08,1.0,,,,,,,,
